category,author,url,title,author_latin,keywords,title_latin,date,filename
,,http://uyguravazi.kazgazeta.kz/?p=12934,Jip,,,Zhip,15 yanvarya 2020,12934.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12936,Nan tarihiğa bir näzär,Boyiche admin -,,Nan tarihigha bir nezer,24 aprelya 2014,12936.txt
,,http://uyguravazi.kazgazeta.kz/?p=12937,Nan,,,Nan,15 yanvarya 2020,12937.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12939,Uzun sšzniŋ qisqisi…,Boyiche admin -,,Uzun sözning qisqisi…,24 aprelya 2014,12939.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12941,İnsanlar qälbidä orun alğan ädip,Boyiche admin -,,Insanlar qelbide orun alghan edip,24 aprelya 2014,12941.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12943,"Rohiŋğa tazim qilimän, ana…",Boyiche admin -,,"Rohinggha tazim qilimen, ana…",24 aprelya 2014,12943.txt
,,http://uyguravazi.kazgazeta.kz/?p=12944,Amatova,,,Amatowa,15 yanvarya 2020,12944.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12946,İşçanliğiğa  kämtarliği yaraşqan,Boyiche admin -,,Ishchanlighigha  kemtarlighi yarashqan,24 aprelya 2014,12946.txt
,,http://uyguravazi.kazgazeta.kz/?p=12947,Ishzhan,,,Ishzhan,15 yanvarya 2020,12947.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12949,"Ämän  (aöı jusan, polın' gor'kaya)",Boyiche admin -,,"Emen  (aöi zhusan, polin gorkaya)",24 aprelya 2014,12949.txt
,,http://uyguravazi.kazgazeta.kz/?p=12950,Artemisia_absinthium_-_Köhler–s_Medizinal-Pflanzen-164,,,Artémisia_absinthium_-_Köhlér–s_Médizinal-Pflanzén-164,15 yanvarya 2020,12950.txt
,,http://uyguravazi.kazgazeta.kz/?p=12951,Adrasman,,,Adrasman,15 yanvarya 2020,12951.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12953,Ösäk vadisiniŋ märdanä oğli edi,Boyiche admin -,,Ösek wadisining merdane oghli édi,24 aprelya 2014,12953.txt
,,http://uyguravazi.kazgazeta.kz/?p=12954,Uguz,,,Uguz,15 yanvarya 2020,12954.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12956,Yayma bazar: tünügün vä bügün,Boyiche admin -,,Yayma bazar: tünügün we bügün,24 aprelya 2014,12956.txt
,,http://uyguravazi.kazgazeta.kz/?p=12957,Bazar,,,Bazar,15 yanvarya 2020,12957.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12959,Uniŋ äsärliri häliq üçün yaralğan…,Boyiche admin -,,Uning eserliri heliq üchün yaralghan…,24 aprelya 2014,12959.txt
,,http://uyguravazi.kazgazeta.kz/?p=12960,Turgan,,,Turgan,15 yanvarya 2020,12960.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12963,Tunҗa uyğur akademigi,Boyiche admin -,,Tunja uyghur akadémigi,24 aprelya 2014,12963.txt
,,http://uyguravazi.kazgazeta.kz/?p=12964,Uarmaxavet,,,Uarmaxawét,15 yanvarya 2020,12964.txt
,,http://uyguravazi.kazgazeta.kz/?p=12965,Yarmuhammed1,,,Yarmuhamméd1,15 yanvarya 2020,12965.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12967,«Kitap mäyrimi» štti,Boyiche admin -,,«Kitap meyrimi» ötti,24 aprelya 2014,12967.txt
,,http://uyguravazi.kazgazeta.kz/?p=12968,Kitap,,,Kitap,15 yanvarya 2020,12968.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12970,Minnätdar qälblärdä yaşaydu ustaz,Boyiche admin -,,Minnetdar qelblerde yashaydu ustaz,24 aprelya 2014,12970.txt
,,http://uyguravazi.kazgazeta.kz/?p=12971,Minnatdar,,,Minnatdar,15 yanvarya 2020,12971.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12973,Untulmas uçrişiş,Boyiche admin -,,Untulmas uchrishish,24 aprelya 2014,12973.txt
,,http://uyguravazi.kazgazeta.kz/?p=12974,Untulvas,,,Untulwas,15 yanvarya 2020,12974.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12976,«İnfarkt bilänmu hayat käçürüşkä bolidu»,Boyiche admin -,,«Infarkt bilenmu hayat kechürüshke bolidu»,24 aprelya 2014,12976.txt
,,http://uyguravazi.kazgazeta.kz/?p=12977,Gulzaram,,,Gulzaram,15 yanvarya 2020,12977.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12979,Oralmanlarğa yeŋi  imtiyazlar yaritildi,Boyiche admin -,,Oralmanlargha yéngi  imtiyazlar yaritildi,24 aprelya 2014,12979.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12981,Dšlät küziti hizmiti quruldi,Boyiche admin -,,Dölet küziti hizmiti quruldi,24 aprelya 2014,12981.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12983,Sšz — sessiya iştrakçiliriğa,Boyiche admin -,,Söz — séssiya ishtrakchilirigha,24 aprelya 2014,12983.txt
,,http://uyguravazi.kazgazeta.kz/?p=12984,Reximjan,,,Réximzhan,15 yanvarya 2020,12984.txt
,,http://uyguravazi.kazgazeta.kz/?p=12985,Sanam,,,Sanam,15 yanvarya 2020,12985.txt
,,http://uyguravazi.kazgazeta.kz/?p=12986,Asiyam,,,Asiyam,15 yanvarya 2020,12986.txt
,,http://uyguravazi.kazgazeta.kz/?p=12987,Kamal,,,Kamal,15 yanvarya 2020,12987.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12989,Asasiy bayliğimiz — dostluğimiz,Boyiche admin -,,Asasiy baylighimiz — dostlughimiz,24 aprelya 2014,12989.txt
,,http://uyguravazi.kazgazeta.kz/?p=12990,Asasi,,,Asasi,15 yanvarya 2020,12990.txt
,,http://uyguravazi.kazgazeta.kz/?p=12991,Bailik,,,Bailik,15 yanvarya 2020,12991.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12993,Däm eliş künliri almaşturuldi,Boyiche admin -,,Dem élish künliri almashturuldi,24 aprelya 2014,12993.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12995,Qäsämyad qildi,Boyiche admin -,,Qesemyad qildi,24 aprelya 2014,12995.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12997,Maliyä sektori turaqliq işlävatidu,Boyiche admin -,,Maliye séktori turaqliq ishlewatidu,24 aprelya 2014,12997.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=12999,Qazaqstan Җumhuriyiti Prezidentiniŋ Pärmani,Boyiche admin -,,Qazaqstan Jumhuriyiti Prézidéntining Permani,24 aprelya 2014,12999.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13001,"«Qazaqstan-2050» Strategiyasi: teçliq,  mänaviyat vä razimänlik mädäniyiti",Boyiche admin -,,"«Qazaqstan-2050» Stratégiyasi: téchliq,  menawiyat we razimenlik medeniyiti",24 aprelya 2014,13001.txt
,,http://uyguravazi.kazgazeta.kz/?p=13002,Nazarbfaev,,,Nazarbfaéw,15 yanvarya 2020,13002.txt
,,http://uyguravazi.kazgazeta.kz/?p=13003,Kazakstan,,,Kazakstan,15 yanvarya 2020,13003.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13010,Bedä kškiniŋ şipaliq roli,Boyiche admin -,,Béde kökining shipaliq roli,1 maya 2014,13010.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13012,Här kallida bir hiyal,Boyiche admin -,,Her kallida bir hiyal,1 maya 2014,13012.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13014,Sirdaş dostlar,Boyiche admin -,,Sirdash dostlar,1 maya 2014,13014.txt
,,http://uyguravazi.kazgazeta.kz/?p=13015,guzal,,,guzal,15 yanvarya 2020,13015.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13017,Bovaqni eğizlanduruş,Boyiche admin -,,Bowaqni éghizlandurush,1 maya 2014,13017.txt
,,http://uyguravazi.kazgazeta.kz/?p=13018,GAL_5819,,,GAL_5819,15 yanvarya 2020,13018.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13020,Uzun sšzniŋ qisqisi…,Boyiche admin -,,Uzun sözning qisqisi…,1 maya 2014,13020.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13022,Häqiqiy dostluq däp moşuni eyt!,Boyiche admin -,,Heqiqiy dostluq dep moshuni éyt!,1 maya 2014,13022.txt
,,http://uyguravazi.kazgazeta.kz/?p=13023,Kunil,,,Kunil,15 yanvarya 2020,13023.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13025,«Qazaq yeriniŋ hšrmätlik adämliri»,Boyiche admin -,,«Qazaq yérining hörmetlik ademliri»,1 maya 2014,13025.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13027,Superkubok üçün küç sinaşti,Boyiche admin -,,Supérkubok üchün küch sinashti,1 maya 2014,13027.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13029,«Dostluq» mäşrivigä bäş jil,Boyiche admin -,,«Dostluq» meshriwige besh zhil,1 maya 2014,13029.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13031,Kona meçit yeŋiçä tüs aldi,Boyiche admin -,,Kona méchit yéngiche tüs aldi,1 maya 2014,13031.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13033,«Bahar navasi» bahar käypiyatini beğişlaydu,Boyiche admin -,,«Bahar nawasi» bahar keypiyatini béghishlaydu,1 maya 2014,13033.txt
,,http://uyguravazi.kazgazeta.kz/?p=13034,Baxar,,,Baxar,15 yanvarya 2020,13034.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13036,. «Äzizanä Qäşqär»,Boyiche admin -,,. «Ezizane Qeshqer»,1 maya 2014,13036.txt
,,http://uyguravazi.kazgazeta.kz/?p=13037,Azizana,,,Azizana,15 yanvarya 2020,13037.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13039,«Ümütlük duniya» ümütümizni aqlidi,Boyiche admin -,,«Ümütlük duniya» ümütümizni aqlidi,1 maya 2014,13039.txt
,,http://uyguravazi.kazgazeta.kz/?p=13040,Ymytlyk,,,Ymytlyk,15 yanvarya 2020,13040.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13042,Uyğur şeiriyitidä dostluq mavzusiniŋ küylinişi,Boyiche admin -,,Uyghur shéiriyitide dostluq mawzusining küylinishi,1 maya 2014,13042.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13044,Äl qälbidä yadlinar,Boyiche admin -,,El qelbide yadlinar,1 maya 2014,13044.txt
,,http://uyguravazi.kazgazeta.kz/?p=13045,Avdun,,,Awdun,15 yanvarya 2020,13045.txt
,,http://uyguravazi.kazgazeta.kz/?p=13046,Polat,,,Polat,15 yanvarya 2020,13046.txt
,,http://uyguravazi.kazgazeta.kz/?p=13047,Sultan,,,Sultan,15 yanvarya 2020,13047.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13051,Häliqlär dostluğiğa beğişlandi,Boyiche admin -,,Heliqler dostlughigha béghishlandi,1 maya 2014,13051.txt
,,http://uyguravazi.kazgazeta.kz/?p=13052,Doctluk,,,Doctluk,15 yanvarya 2020,13052.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13054,«Birligimiz yaraşqan»,Boyiche admin -,,«Birligimiz yarashqan»,1 maya 2014,13054.txt
,,http://uyguravazi.kazgazeta.kz/?p=13055,Birlik,,,Birlik,15 yanvarya 2020,13055.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13057,Dostluq mäyrimi štküzüldi,Boyiche admin -,,Dostluq meyrimi ötküzüldi,1 maya 2014,13057.txt
,,http://uyguravazi.kazgazeta.kz/?p=13058,Mairam,,,Mairam,15 yanvarya 2020,13058.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13060,Häliq muhäbbitiniŋ roşän ipadisi,Boyiche admin -,,Heliq muhebbitining roshen ipadisi,1 maya 2014,13060.txt
,,http://uyguravazi.kazgazeta.kz/?p=13061,Tavallud,,,Tawallud,15 yanvarya 2020,13061.txt
,,http://uyguravazi.kazgazeta.kz/?p=13062,Xalik,,,Xalik,15 yanvarya 2020,13062.txt
,,http://uyguravazi.kazgazeta.kz/?p=13063,Muxabbat,,,Muxabbat,15 yanvarya 2020,13063.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13065,Täsviriy sän°ätsiz hayatimni täsävvur qilalmaymän,Boyiche admin -,,Teswiriy sen'etsiz hayatimni tesewwur qilalmaymen,1 maya 2014,13065.txt
,,http://uyguravazi.kazgazeta.kz/?p=13066,Tasviri,,,Taswiri,15 yanvarya 2020,13066.txt
,,http://uyguravazi.kazgazeta.kz/?p=13067,Kashgar,,,Kashgar,15 yanvarya 2020,13067.txt
,,http://uyguravazi.kazgazeta.kz/?p=13068,Axat,,,Axat,15 yanvarya 2020,13068.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13070,Uçumkarlar diqqitigä,Boyiche admin -,,Uchumkarlar diqqitige,1 maya 2014,13070.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13072,Oquğuçilar ihtidari namayiş qilindi,Boyiche admin -,,Oqughuchilar ihtidari namayish qilindi,1 maya 2014,13072.txt
,,http://uyguravazi.kazgazeta.kz/?p=13073,Xoshara,,,Xoshara,15 yanvarya 2020,13073.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13075,Yüzdin jügrüklär eniqlandi,Boyiche admin -,,Yüzdin zhügrükler éniqlandi,1 maya 2014,13075.txt
,,http://uyguravazi.kazgazeta.kz/?p=13076,Yrker,,,Yrkér,15 yanvarya 2020,13076.txt
,,http://uyguravazi.kazgazeta.kz/?p=13077,Aziz,,,Aziz,15 yanvarya 2020,13077.txt
,,http://uyguravazi.kazgazeta.kz/?p=13078,Samira,,,Samira,15 yanvarya 2020,13078.txt
,,http://uyguravazi.kazgazeta.kz/?p=13079,Maxmutova,,,Maxmutowa,15 yanvarya 2020,13079.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13081,«Uyğur avaziniŋ» qobulhanisi»,Boyiche admin -,,«Uyghur awazining» qobulhanisi»,1 maya 2014,13081.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13083,QHA yubileyi harpisida,Boyiche admin -,,QHA yubiléyi harpisida,1 maya 2014,13083.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13085,Grajdanliq his-tuyğusini küçäytip,Boyiche admin -,,Grazhdanliq his-tuyghusini kücheytip,1 maya 2014,13085.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13087,İntegratsiya — vaqit tälivi,Boyiche admin -,,Intégratsiya — waqit teliwi,1 maya 2014,13087.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13089,Astana hayat käçürüş üçün äŋ qolayliqşähärgä aylinidu,Boyiche admin -,,Astana hayat kechürüsh üchün eng qolayliqsheherge aylinidu,1 maya 2014,13089.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13091,Evraziya media-foruminiŋ alahidä väzipisi,Boyiche admin -,,Éwraziya média-forumining alahide wezipisi,1 maya 2014,13091.txt
,,http://uyguravazi.kazgazeta.kz/?p=13092,images,,,imagés,15 yanvarya 2020,13092.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13094,Dšlät rähbiri qobul qildi,Boyiche admin -,,Dölet rehbiri qobul qildi,1 maya 2014,13094.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13096,Bu yärdä EKSPO-grad qäd kštiridu,Boyiche admin -,,Bu yerde ÉKSPO-grad qed kötiridu,1 maya 2014,13096.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13098,İntegratsiyaniŋ yeŋi däriҗisigä qarap,Boyiche admin -,,Intégratsiyaning yéngi derijisige qarap,1 maya 2014,13098.txt
,,http://uyguravazi.kazgazeta.kz/?p=13099,Integraciyu,,,Intégraciyu,15 yanvarya 2020,13099.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13101,Täbrikläymiz,Boyiche admin -,,Tebrikleymiz,1 maya 2014,13101.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13103,Mäyräm mubaräk!,Boyiche admin -,,Meyrem mubarek!,1 maya 2014,13103.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13105,Yeŋişlarğa bay — birlik nahşam May…,Boyiche admin -,,Yéngishlargha bay — birlik nahsham May…,1 maya 2014,13105.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13107,"Caziŋ yaŋraq, nahşaŋ җoşqun bolğay, şanliq gšzäl May!",Boyiche admin -,,"Cazing yangraq, nahshang joshqun bolghay, shanliq gözel May!",1 maya 2014,13107.txt
,,http://uyguravazi.kazgazeta.kz/?p=13108,Mai,,,Mai,15 yanvarya 2020,13108.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13111,Öşkä sütiniŋ şipaliq roli,Boyiche admin -,,Öshke sütining shipaliq roli,7 maya 2014,13111.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13113,här kallida bir hiyal,Boyiche admin -,,her kallida bir hiyal,7 maya 2014,13113.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13115,Tärbiyä — yaştin…,Boyiche admin -,,Terbiye — yashtin…,7 maya 2014,13115.txt
,,http://uyguravazi.kazgazeta.kz/?p=13116,Tarbiya,,,Tarbiya,15 yanvarya 2020,13116.txt
,,http://uyguravazi.kazgazeta.kz/?p=13117,Tarbiya,,,Tarbiya,15 yanvarya 2020,13117.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13119,«Lopnur» nami häqqidä,Boyiche admin -,,«Lopnur» nami heqqide,7 maya 2014,13119.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13121,Uzun sšzniŋ qisqisi,Boyiche admin -,,Uzun sözning qisqisi,7 maya 2014,13121.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13123,Seğindurğan qoş çinar,Boyiche admin -,,Séghindurghan qosh chinar,7 maya 2014,13123.txt
,,http://uyguravazi.kazgazeta.kz/?p=13124,Şukratik,,,Shukratik,15 yanvarya 2020,13124.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13126,Gezäklär aman-esän tepildi,Boyiche admin -,,Gézekler aman-ésen tépildi,7 maya 2014,13126.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13128,"U — kainat, u — Ana yär, u — tağlar…",Boyiche admin -,,"U — kainat, u — Ana yer, u — taghlar…",7 maya 2014,13128.txt
,,http://uyguravazi.kazgazeta.kz/?p=13129,Kurgazma,,,Kurgazma,15 yanvarya 2020,13129.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13131,Çernobıl' apitigä – 28 jil,Boyiche admin -,,Chérnobil apitige – 28 zhil,7 maya 2014,13131.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13133,«Mehrivan jüräklär»,Boyiche admin -,,«Méhriwan zhürekler»,7 maya 2014,13133.txt
,,http://uyguravazi.kazgazeta.kz/?p=13134,Mexrivan,,,Méxriwan,15 yanvarya 2020,13134.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13136,Ävlat — hayat davami,Boyiche admin -,,Ewlat — hayat dawami,7 maya 2014,13136.txt
,,http://uyguravazi.kazgazeta.kz/?p=13137,Avlat,,,Awlat,15 yanvarya 2020,13137.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13139,"Silär mäŋgü yadimizda, Äliya vä Mänşük!",Boyiche admin -,,"Siler menggü yadimizda, Eliya we Menshük!",7 maya 2014,13139.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13141,Ügänginim kšp,Boyiche admin -,,Ügenginim köp,7 maya 2014,13141.txt
,,http://uyguravazi.kazgazeta.kz/?p=13142,Muxtar,,,Muxtar,15 yanvarya 2020,13142.txt
,,http://uyguravazi.kazgazeta.kz/?p=13143,Kasipdash,,,Kasipdash,15 yanvarya 2020,13143.txt
,,http://uyguravazi.kazgazeta.kz/?p=13146,Kasipdash (2),,,Kasipdash (2),15 yanvarya 2020,13146.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13148,Bäynälmiläl-җäŋçilärgä hšrmät bildürüldi,Boyiche admin -,,Beynelmilel-jengchilerge hörmet bildürüldi,7 maya 2014,13148.txt
,,http://uyguravazi.kazgazeta.kz/?p=13149,Mapacim,,,Mapacim,15 yanvarya 2020,13149.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13151,Äsläş eğir u jillarniŋ dämlirin,Boyiche admin -,,Eslesh éghir u zhillarning demlirin,7 maya 2014,13151.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13153,Qährimanniŋ hatirisigä beğişlandi,Boyiche admin -,,Qehrimanning hatirisige béghishlandi,7 maya 2014,13153.txt
,,http://uyguravazi.kazgazeta.kz/?p=13154,D:DCIM100DICAMDSCI1636.JPG,,,D:DCIM100DICAMDSCI1636.ZhPG,15 yanvarya 2020,13154.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13156,Däsläp redaktsiyagä kälgän edi,Boyiche admin -,,Deslep rédaktsiyage kelgen édi,7 maya 2014,13156.txt
,,http://uyguravazi.kazgazeta.kz/?p=13157,Curat,,,Curat,15 yanvarya 2020,13157.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13159,Qizğin şaraitta štti,Boyiche admin -,,Qizghin sharaitta ötti,7 maya 2014,13159.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13161,Meniŋ dadam,Boyiche admin -,,Méning dadam,7 maya 2014,13161.txt
,,http://uyguravazi.kazgazeta.kz/?p=13162,Vov,,,Wow,15 yanvarya 2020,13162.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13164,Qazaqstan uruş jillirida,Boyiche admin -,,Qazaqstan urush zhillirida,7 maya 2014,13164.txt
,,http://uyguravazi.kazgazeta.kz/?p=13166,Urush ljli,,,Urush lzhli,15 yanvarya 2020,13166.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13168,Sabiq җäŋçiniŋ 96-bahari,Boyiche admin -,,Sabiq jengchining 96-bahari,7 maya 2014,13168.txt
,,http://uyguravazi.kazgazeta.kz/?p=13169,Janchi,,,Zhanchi,15 yanvarya 2020,13169.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13171,Uruşniŋ yaldamisi heli kškräktä,Boyiche admin -,,Urushning yaldamisi héli kökrekte,7 maya 2014,13171.txt
,,http://uyguravazi.kazgazeta.kz/?p=13172,Yaldamisi,,,Yaldamisi,15 yanvarya 2020,13172.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13174,«Kšzdin yaş äkküzidiğan mäyräm…»,Boyiche admin -,,«Közdin yash ekküzidighan meyrem…»,7 maya 2014,13174.txt
,,http://uyguravazi.kazgazeta.kz/?p=13175,Kuzdin,,,Kuzdin,15 yanvarya 2020,13175.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13177,İlim-pän asminida parliğan yultuz,Boyiche admin -,,Ilim-pen asminida parlighan yultuz,7 maya 2014,13177.txt
,,http://uyguravazi.kazgazeta.kz/?p=13178,Ilim,,,Ilim,15 yanvarya 2020,13178.txt
,,http://uyguravazi.kazgazeta.kz/?p=13179,Pan,,,Pan,15 yanvarya 2020,13179.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13181,Ädäbiyatimizniŋ şšhritini aşurğan,Boyiche admin -,,Edebiyatimizning shöhritini ashurghan,7 maya 2014,13181.txt
,,http://uyguravazi.kazgazeta.kz/?p=13182,Samadi,,,Samadi,15 yanvarya 2020,13182.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13184,Milliylikniŋ mahiyiti — ana tilida,Boyiche admin -,,Milliylikning mahiyiti — ana tilida,7 maya 2014,13184.txt
,,http://uyguravazi.kazgazeta.kz/?p=13185,Ahjuman,,,Ahzhuman,15 yanvarya 2020,13185.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13187,«Mustäqil elimğa adil hizmät qilivatimän»,Boyiche admin -,,«Musteqil élimgha adil hizmet qiliwatimen»,7 maya 2014,13187.txt
,,http://uyguravazi.kazgazeta.kz/?p=13188,Savirdin,,,Sawirdin,15 yanvarya 2020,13188.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13190,Qazaqstan Җumhuriyiti Taşqi işlar ministrliginiŋ bildürüşi,Boyiche admin -,,Qazaqstan Jumhuriyiti Tashqi ishlar ministrligining bildürüshi,7 maya 2014,13190.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13192,Mähsät — umumiy Vätinimizniŋ güllinişi,Boyiche admin -,,Mehset — umumiy Wetinimizning güllinishi,7 maya 2014,13192.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13194,Mäҗlis deputatliri Yarkänttä vä Çonҗida boldi,Boyiche admin -,,Mejlis députatliri Yarkentte we Chonjida boldi,7 maya 2014,13194.txt
,,http://uyguravazi.kazgazeta.kz/?p=13195,Majlis,,,Mazhlis,15 yanvarya 2020,13195.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13197,Turaqliq šsüşkä yardäm,Boyiche admin -,,Turaqliq ösüshke yardem,7 maya 2014,13197.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13199,Täräqqiyatniŋ yeŋi dävri,Boyiche admin -,,Tereqqiyatning yéngi dewri,7 maya 2014,13199.txt
,,http://uyguravazi.kazgazeta.kz/?p=13200,Tarakkiyat,,,Tarakkiyat,15 yanvarya 2020,13200.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13202,Teçliq vä razimänlik mäyrimi nişanlandi,Boyiche admin -,,Téchliq we razimenlik meyrimi nishanlandi,7 maya 2014,13202.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13204,Täbrikläymiz,Boyiche admin -,,Tebrikleymiz,7 maya 2014,13204.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=13206,Qalqanlik älniŋ taŋliri nurluq,Boyiche admin -,,Qalqanlik elning tangliri nurluq,7 maya 2014,13206.txt
,,http://uyguravazi.kazgazeta.kz/?p=13207,Mai,,,Mai,15 yanvarya 2020,13207.txt
,,http://uyguravazi.kazgazeta.kz/?p=13210,Ogon,,,Ogon,15 yanvarya 2020,13210.txt
